     0 3.629769929650e-07 3.629769929650e-07
     1 3.609024426997e-07 4.203979243734e-07
     2 3.604453895780e-07 4.407617765633e-07
     3 3.597702247755e-07 4.572789775576e-07
     4 3.605503645779e-07 4.728151780539e-07
     5 3.600487879769e-07 4.851108791273e-07
     6 3.577371033832e-07 4.939534192502e-07
     7 3.559533121069e-07 5.019776802384e-07
     8 3.545482945296e-07 5.092481707740e-07
     9 3.539700988947e-07 5.163904390853e-07
    10 3.531701949334e-07 5.224549150721e-07
    11 3.700150138358e-07 5.454729635388e-07
    12 3.568103629278e-07 5.377818077378e-07
    13 3.462527878609e-07 5.321565331371e-07
    14 3.450205434921e-07 5.353382264465e-07
    15 3.444420809643e-07 5.387338786256e-07
    16 3.405902702420e-07 5.384477755651e-07
    17 3.403683216360e-07 5.414145435025e-07
    18 3.398036175191e-07 5.437243966636e-07
    19 3.393436912568e-07 5.458248684140e-07
    20 3.388131089380e-07 5.475562328057e-07
    21 3.386992592768e-07 5.494530024429e-07
    22 3.374893809673e-07 5.500338319460e-07
    23 3.362234420663e-07 5.503386893717e-07
    24 3.351340651880e-07 5.506316132610e-07
    25 3.349982533760e-07 5.516738986940e-07
    26 3.361081681471e-07 5.538048310776e-07
    27 3.370583560364e-07 5.556189569467e-07
    28 3.373406450372e-07 5.566238122578e-07
    29 3.376984740906e-07 5.575628359521e-07
    30 3.377289372913e-07 5.580645380508e-07
    31 3.383398741546e-07 5.590053421427e-07
    32 3.390135259068e-07 5.599303213072e-07
    33 3.394287386470e-07 5.604869057168e-07
    34 3.404049528285e-07 5.615102437881e-07
    35 3.400418660490e-07 5.611157410821e-07
    36 3.407517064375e-07 5.616999177644e-07
    37 3.411387354480e-07 5.618984512158e-07
    38 3.429211233475e-07 5.634138037397e-07
    39 3.440314801366e-07 5.641942933001e-07
    40 3.446024536622e-07 5.643882757073e-07
    41 3.450629216412e-07 5.644089207149e-07
    42 3.461889158968e-07 5.650322601459e-07
    43 3.465146554800e-07 5.648239289779e-07
    44 3.465398004161e-07 5.642521713099e-07
    45 3.465924902215e-07 5.636765425845e-07
    46 3.468980130609e-07 5.633066230034e-07
    47 3.469306697618e-07 5.626324213573e-07
    48 3.476423271652e-07 5.626058044871e-07
    49 3.480224753872e-07 5.622162625089e-07
    50 3.488297713735e-07 5.622224523686e-07
    51 3.488953532736e-07 5.614555122155e-07
    52 3.495900394650e-07 5.613019683904e-07
    53 3.501549807546e-07 5.609872637370e-07
    54 3.499639986561e-07 5.599009277322e-07
    55 3.496827677571e-07 5.586929270004e-07
    56 3.505782028981e-07 5.586458843454e-07
    57 3.514918100754e-07 5.586170137265e-07
    58 3.513668635412e-07 5.575181734698e-07
    59 3.519835704407e-07 5.571452786834e-07
    60 3.530688736028e-07 5.572409801596e-07
    61 3.537748122995e-07 5.569416092071e-07
    62 3.536433557709e-07 5.557891350662e-07
    63 3.549585434799e-07 5.560833051628e-07
    64 3.554134298974e-07 5.555014660045e-07
    65 3.560329236988e-07 5.550685262670e-07
    66 3.563205455452e-07 5.543037145744e-07
    67 3.572463055024e-07 5.541770409926e-07
    68 3.584923750914e-07 5.543549690794e-07
    69 3.588394930754e-07 5.536339455612e-07
    70 3.592310328986e-07 5.529573438822e-07
    71 3.604476956064e-07 5.530901571245e-07
    72 3.613708153593e-07 5.529451353752e-07
    73 3.626196777938e-07 5.531101483442e-07
    74 3.633006366446e-07 5.527072577296e-07
    75 3.651889223471e-07 5.535116939666e-07
    76 3.663314560774e-07 5.535703782314e-07
    77 3.665822445361e-07 5.527373172246e-07
    78 3.675156095761e-07 5.526025407623e-07
    79 3.683109920187e-07 5.523140737395e-07
    80 3.689845005746e-07 5.519037328299e-07
    81 3.693210513859e-07 5.511564341757e-07
    82 3.709951786515e-07 5.517624199390e-07
    83 3.720014935453e-07 5.517005933307e-07
    84 3.730652997000e-07 5.516805500198e-07
    85 3.738228624088e-07 5.513699712264e-07
    86 3.752928569111e-07 5.517875321898e-07
    87 3.762084406765e-07 5.516349744530e-07
    88 3.765915199545e-07 5.509656201920e-07
    89 3.777171030940e-07 5.510230618292e-07
    90 3.785886144026e-07 5.508421395989e-07
    91 3.793056828538e-07 5.505224824745e-07
    92 3.800415848597e-07 5.502216589046e-07
    93 3.810650180178e-07 5.502083664870e-07
    94 3.819954660722e-07 5.501020889658e-07
    95 3.824654733805e-07 5.495510786616e-07
    96 3.827379906357e-07 5.488025783044e-07
    97 3.838743659545e-07 5.489179360108e-07
    98 3.841354224294e-07 5.481736828366e-07
    99 3.850624123792e-07 5.480953631372e-07
   100 3.855280299763e-07 5.475556710851e-07
   101 3.866682417617e-07 5.477062811847e-07
   102 3.876049020309e-07 5.476533397680e-07
   103 3.880622578672e-07 5.471210939185e-07
   104 3.889858412491e-07 5.470707835777e-07
   105 3.902361324250e-07 5.473471810311e-07
   106 3.908856504875e-07 5.470322301489e-07
   107 3.921391605514e-07 5.473275544535e-07
   108 3.932830666315e-07 5.475179871632e-07
   109 3.938644303214e-07 5.471521606680e-07
   110 3.954400888614e-07 5.477884830046e-07
   111 3.962052094610e-07 5.476189797897e-07
   112 3.966510487763e-07 5.471380492722e-07
   113 3.974591515556e-07 5.470240946077e-07
   114 3.991306701365e-07 5.477814097264e-07
   115 4.001931751497e-07 5.479359944628e-07
   116 4.015499912180e-07 5.483896026431e-07
   117 4.027540091613e-07 5.486982666801e-07
   118 4.043096831115e-07 5.493648699094e-07
   119 4.056166313819e-07 5.497906014405e-07
   120 4.070016300741e-07 5.502990957823e-07
   121 4.082860029762e-07 5.507132475193e-07
   122 4.094019664607e-07 5.509668438204e-07
   123 4.107822163259e-07 5.514894388912e-07
   124 4.116736826928e-07 5.515311044453e-07
   125 4.124468646309e-07 5.514591979596e-07
   126 4.140413548332e-07 5.522164537197e-07
   127 4.147562500145e-07 5.521003976442e-07
   128 4.156237613061e-07 5.521432408641e-07
   129 4.174662589062e-07 5.531673535780e-07
   130 4.188315919096e-07 5.537205848804e-07
   131 4.202167536617e-07 5.543014989132e-07
   132 4.215220781104e-07 5.548072880316e-07
   133 4.226566031482e-07 5.551501317207e-07
   134 4.235076846424e-07 5.552142442552e-07
   135 4.249703848004e-07 5.558978294351e-07
   136 4.265526009003e-07 5.567056429459e-07
   137 4.277763921795e-07 5.571628856176e-07
   138 4.289633616597e-07 5.575880188793e-07
   139 4.300954640591e-07 5.579645682455e-07
   140 4.313578462886e-07 5.584792514234e-07
   141 4.325767694538e-07 5.589551879261e-07
   142 4.337776409607e-07 5.594177851594e-07
   143 4.352152985962e-07 5.601250225029e-07
   144 4.374810020232e-07 5.616650180269e-07
   145 4.389082646141e-07 5.623744266965e-07
   146 4.396234858013e-07 5.623749355550e-07
   147 4.414066168572e-07 5.634512082638e-07
   148 4.430788083196e-07 5.644212537682e-07
   149 4.439526079178e-07 5.645991905937e-07
   150 4.449515125736e-07 5.649085156619e-07
   151 4.464396064956e-07 5.657117423854e-07
